Plot Title: ECO66G12-Water,,,,,,,,,,
,Date / Time,Water BP psi,Water Temp oC,Air BP psi,Water Level ft,Air Temp oC,,,,
#,"Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10229557, SEN S/N: 10229557)","Temp, °C (LGR S/N: 10229557, SEN S/N: 10229557)","Abs Pres Barom., psi (LGR S/N: 10229571, SEN S/N: 10229571)","Water Level, feet (LGR S/N: 10229557)","Temp, °C (LGR S/N: 10229571, SEN S/N: 10229571)",Coupler Detached (LGR S/N: 10229557),Coupler Attached (LGR S/N: 10229557),Stopped (LGR S/N: 10229557),End Of File (LGR S/N: 10229557)
350,1/20/2014 17:30,14.358,4.311,14.1727,0.378,-0.213,,,,
351,1/20/2014 18:00,14.376,4.207,14.1869,0.386,-1.001,,,,
352,1/20/2014 18:30,14.3822,3.998,14.1959,0.38,-1.914,,,,
353,1/20/2014 19:00,14.3889,3.893,14.2044,0.376,-2.494,,,,
354,1/20/2014 19:30,14.3978,3.788,14.2134,0.375,-2.962,,,,
355,1/20/2014 20:00,14.4086,3.578,14.223,0.378,-3.316,,,,
356,1/20/2014 20:30,14.4083,3.472,14.2273,0.368,-3.792,,,,
357,1/20/2014 21:00,14.408,3.367,14.2297,0.362,-4.272,,,,
358,1/20/2014 21:30,14.4075,3.155,14.2285,0.363,-4.514,,,,
359,1/20/2014 22:00,14.4118,3.049,14.2295,0.371,-4.758,,,,
360,1/20/2014 22:30,14.4091,2.837,14.2334,0.355,-4.88,,,,
361,1/20/2014 23:00,14.4088,2.73,14.2317,0.359,-5.249,,,,
362,1/20/2014 23:30,14.4108,2.624,14.2327,0.361,-5.496,,,,
363,1/21/2014 0:00,14.4059,2.517,14.2315,0.352,-5.745,,,,
364,1/21/2014 0:30,14.4056,2.41,14.2321,0.35,-5.62,,,,
365,1/21/2014 1:00,14.4054,2.303,14.2294,0.356,-5.745,,,,
366,1/21/2014 1:30,14.414,2.088,14.237,0.358,-5.995,,,,
367,1/21/2014 2:00,14.4137,1.98,14.2382,0.355,-6.246,,,,
368,1/21/2014 2:30,14.4181,1.872,14.2453,0.349,-6.626,,,,
369,1/21/2014 3:00,14.4198,1.656,14.2475,0.348,-7.138,,,,
370,1/21/2014 3:30,14.4215,1.439,14.2495,0.347,-7.657,,,,
371,1/21/2014 4:00,14.4212,1.33,14.2505,0.344,-7.918,,,,
372,1/21/2014 4:30,14.414,1.112,14.2458,0.338,-8.447,,,,
373,1/21/2014 5:00,14.4226,0.893,14.2529,0.342,-8.847,,,,
374,1/21/2014 5:30,14.4199,0.784,14.2539,0.333,-9.117,,,,
375,1/21/2014 6:00,14.4152,0.674,14.2527,0.325,-9.388,,,,
376,1/21/2014 6:30,14.424,0.563,14.2559,0.338,-9.662,,,,
377,1/21/2014 7:00,14.4239,0.453,14.262,0.324,-9.799,,,,
378,1/21/2014 7:30,14.4301,0.232,14.263,0.336,-10.075,,,,
379,1/21/2014 8:00,14.4321,0.121,14.2668,0.332,-10.214,,,,
380,1/21/2014 8:30,14.4273,0.01,14.2678,0.318,-10.493,,,,
381,1/21/2014 9:00,14.434,-0.102,14.2694,0.33,-10.634,,,,
382,1/21/2014 9:30,14.443,-0.102,14.2748,0.338,-10.916,,,,
383,1/21/2014 10:00,14.443,-0.102,14.2777,0.332,-10.774,,,,
384,1/21/2014 10:30,14.443,-0.102,14.2768,0.334,-10.493,,,,
385,1/21/2014 11:00,14.45,-0.102,14.2794,0.344,-9.937,,,,
386,1/21/2014 11:30,14.45,-0.102,14.2803,0.342,-9.252,,,,
387,1/21/2014 12:00,14.4524,0.01,14.275,0.359,-8.447,,,,
388,1/21/2014 12:30,14.4545,-0.102,14.2727,0.369,-7.527,,,,
389,1/21/2014 13:00,14.4545,-0.102,14.2634,0.391,-6.626,,,,
390,1/21/2014 13:30,14.4548,0.01,14.2579,0.404,-5.87,,,,
391,1/21/2014 14:00,14.4548,0.01,14.2497,0.423,-5.249,,,,
392,1/21/2014 14:30,14.4433,0.01,14.2385,0.423,-4.758,,,,
393,1/21/2014 15:00,14.4342,0.01,14.2341,0.412,-4.272,,,,
394,1/21/2014 15:30,14.4297,0.01,14.2326,0.405,-3.197,,,,
395,1/21/2014 16:00,14.4205,0.01,14.2308,0.388,-2.61,,,,
396,1/21/2014 16:30,14.4067,0.01,14.2253,0.369,-2.377,,,,
397,1/21/2014 17:00,14.4046,0.01,14.2269,0.36,-2.494,,,,
398,1/21/2014 17:30,14.4067,0.01,14.231,0.356,-2.145,,,,
399,1/21/2014 18:00,14.4114,0.01,14.236,0.355,-2.03,,,,
400,1/21/2014 18:30,14.4091,0.01,14.236,0.349,-2.03,,,,
401,1/21/2014 19:00,14.4137,0.01,14.2421,0.346,-2.145,,,,
402,1/21/2014 19:30,14.4182,0.01,14.2462,0.347,-2.261,,,,
403,1/21/2014 20:00,14.425,0.01,14.2546,0.343,-2.844,,,,
404,1/21/2014 20:30,14.432,0.01,14.2619,0.343,-3.672,,,,
405,1/21/2014 21:00,14.4342,0.01,14.2634,0.344,-4.272,,,,
406,1/21/2014 21:30,14.432,0.01,14.265,0.335,-4.88,,,,
407,1/21/2014 22:00,14.4342,0.01,14.2678,0.334,-5.249,,,,
408,1/21/2014 22:30,14.441,0.01,14.2745,0.334,-5.249,,,,
409,1/21/2014 23:00,14.4456,0.01,14.2795,0.333,-5.125,,,,
410,1/21/2014 23:30,14.4456,0.01,14.2824,0.327,-5.003,,,,
411,1/22/2014 0:00,14.4479,0.01,14.2829,0.331,-5.372,,,,
412,1/22/2014 0:30,14.4479,0.01,14.2867,0.322,-5.995,,,,
413,1/22/2014 1:00,14.4545,-0.102,14.2882,0.334,-6.626,,,,
414,1/22/2014 1:30,14.4591,-0.102,14.2926,0.334,-7.138,,,,
415,1/22/2014 2:00,14.4636,-0.102,14.2913,0.348,-7.397,,,,
416,1/22/2014 2:30,14.4636,-0.102,14.2901,0.35,-7.657,,,,
417,1/22/2014 3:00,14.4704,-0.102,14.2972,0.35,-8.05,,,,
418,1/22/2014 3:30,14.4704,-0.102,14.3028,0.337,-8.314,,,,
419,1/22/2014 4:00,14.4751,-0.102,14.3038,0.345,-8.58,,,,
420,1/22/2014 4:30,14.4796,-0.102,14.3093,0.343,-8.847,,,,
421,1/22/2014 5:00,14.4796,-0.102,14.308,0.346,-9.117,,,,
422,1/22/2014 5:30,14.4819,-0.102,14.3112,0.344,-9.388,,,,
423,1/22/2014 6:00,14.4842,-0.102,14.3128,0.346,-9.525,,,,
424,1/22/2014 6:30,14.4955,-0.102,14.3212,0.352,-9.662,,,,
425,1/22/2014 7:00,14.4978,-0.102,14.3183,0.364,-9.799,,,,
426,1/22/2014 7:30,14.5116,-0.102,14.3312,0.366,-9.937,,,,
427,1/22/2014 8:00,14.5229,-0.102,14.3373,0.379,-10.075,,,,
428,1/22/2014 8:30,14.5321,-0.102,14.3457,0.38,-10.214,,,,
429,1/22/2014 9:00,14.5435,-0.102,14.3539,0.388,-10.353,,,,
430,1/22/2014 9:30,14.5618,-0.102,14.366,0.402,-10.214,,,,
431,1/22/2014 10:00,14.5709,-0.102,14.3724,0.408,-9.799,,,,
432,1/22/2014 10:30,14.5777,-0.102,14.3763,0.415,-8.982,,,,
433,1/22/2014 11:00,14.5846,-0.102,14.3763,0.431,-7.527,,,,
434,1/22/2014 11:30,14.6008,0.01,14.3793,0.461,-5.496,,,,
435,1/22/2014 12:00,14.626,0.01,14.3966,0.48,-4.272,,,,
436,1/22/2014 12:30,14.6371,-0.102,14.3978,0.502,-3.553,,,,
437,1/22/2014 13:00,14.6394,-0.102,14.3973,0.509,-3.197,,,,
438,1/22/2014 13:30,14.6397,0.01,14.3956,0.513,-3.079,,,,
439,1/22/2014 14:00,14.6465,0.01,14.3956,0.529,-3.079,,,,
440,1/22/2014 14:30,14.6374,0.01,14.3905,0.52,-3.197,,,,
441,1/22/2014 15:00,14.6214,0.01,14.3938,0.475,-2.962,,,,
442,1/22/2014 15:30,14.6099,0.01,14.3922,0.452,-2.844,,,,
443,1/22/2014 16:00,14.6008,0.01,14.3928,0.43,-2.727,,,,
444,1/22/2014 16:30,14.5986,0.01,14.3973,0.415,-2.727,,,,
445,1/22/2014 17:00,14.594,0.01,14.4024,0.392,-3.079,,,,
446,1/22/2014 17:30,14.5872,0.01,14.4079,0.364,-3.316,,,,
447,1/22/2014 18:00,14.5869,-0.102,14.4108,0.356,-3.672,,,,
448,1/22/2014 18:30,14.5869,-0.102,14.4181,0.34,-4.031,,,,
449,1/22/2014 19:00,14.5892,-0.102,14.4218,0.336,-4.636,,,,
450,1/22/2014 19:30,14.5895,0.01,14.4314,0.315,-5.003,,,,
451,1/22/2014 20:00,14.5937,-0.102,14.4352,0.316,-5.62,,,,
452,1/22/2014 20:30,14.596,-0.102,14.4389,0.313,-6.246,,,,
453,1/22/2014 21:00,14.6031,0.01,14.446,0.313,-6.626,,,,
454,1/22/2014 21:30,14.6028,-0.102,14.451,0.301,-7.01,,,,
455,1/22/2014 22:00,14.6052,-0.102,14.453,0.301,-7.527,,,,
456,1/22/2014 22:30,14.5983,-0.102,14.4527,0.286,-8.05,,,,
457,1/22/2014 23:00,14.6052,-0.102,14.4582,0.289,-8.314,,,,
458,1/22/2014 23:30,14.6075,-0.102,14.4637,0.282,-8.58,,,,
459,1/23/2014 0:00,14.6075,-0.102,14.4671,0.274,-8.847,,,,
460,1/23/2014 0:30,14.6097,-0.102,14.4753,0.26,-8.982,,,,
461,1/23/2014 1:00,14.6143,-0.102,14.4809,0.258,-9.252,,,,
462,1/23/2014 1:30,14.6166,-0.102,14.484,0.256,-9.525,,,,
463,1/23/2014 2:00,14.6166,-0.102,14.488,0.247,-9.662,,,,
464,1/23/2014 2:30,14.6211,-0.102,14.4941,0.243,-9.799,,,,
465,1/23/2014 3:00,14.6258,-0.102,14.4996,0.241,-10.075,,,,
466,1/23/2014 3:30,14.6326,-0.102,14.5059,0.242,-10.634,,,,
467,1/23/2014 4:00,14.6302,-0.102,14.5084,0.231,-11.058,,,,
468,1/23/2014 4:30,14.6279,-0.102,14.51,0.222,-11.2,,,,
469,1/23/2014 5:00,14.6279,-0.102,14.5123,0.217,-11.2,,,,
470,1/23/2014 5:30,14.6279,-0.102,14.5058,0.232,-11.631,,,,
471,1/23/2014 6:00,14.6302,-0.102,14.5022,0.246,-11.922,,,,
472,1/23/2014 6:30,14.6417,-0.102,14.4986,0.28,-12.214,,,,
473,1/23/2014 7:00,14.6485,-0.102,14.4987,0.296,-12.658,,,,
474,1/23/2014 7:30,14.6532,-0.102,14.4959,0.313,-13.258,,,,
475,1/23/2014 8:00,14.6577,-0.102,14.499,0.316,-13.562,,,,
476,1/23/2014 8:30,14.66,-0.102,14.4999,0.32,-13.868,,,,
477,1/23/2014 9:00,14.6645,-0.102,14.5022,0.325,-14.334,,,,
478,1/23/2014 9:30,14.6691,-0.102,14.5054,0.328,-14.648,,,,
479,1/23/2014 10:00,14.6739,0.01,14.5083,0.332,-14.49,,,,
480,1/23/2014 10:30,14.6829,-0.102,14.5126,0.343,-14.023,,,,
481,1/23/2014 11:00,14.6854,0.01,14.5118,0.351,-13.258,,,,
482,1/23/2014 11:30,14.6809,0.01,14.5104,0.343,-12.068,,,,
483,1/23/2014 12:00,14.6809,0.01,14.503,0.36,-10.774,,,,
484,1/23/2014 12:30,14.6694,0.01,14.4922,0.359,-9.252,,,,
485,1/23/2014 13:00,14.6603,0.01,14.4811,0.363,-7.787,,,,
486,1/23/2014 13:30,14.6511,0.01,14.4648,0.38,-6.499,,,,
487,1/23/2014 14:00,14.6397,0.01,14.4463,0.396,-5.62,,,,
488,1/23/2014 14:30,14.6352,0.01,14.4314,0.42,-5.003,,,,
489,1/23/2014 15:00,14.626,0.01,14.4169,0.433,-4.272,,,,
490,1/23/2014 15:30,14.626,0.01,14.4073,0.455,-3.434,,,,
491,1/23/2014 16:00,14.6374,0.01,14.4007,0.496,-2.962,,,,
492,1/23/2014 16:30,14.6282,0.01,14.3946,0.489,-2.377,,,,
493,1/23/2014 17:00,14.6305,0.01,14.3922,0.5,-1.914,,,,
494,1/23/2014 17:30,14.6329,0.01,14.3861,0.519,-1.799,,,,
495,1/23/2014 18:00,14.6214,0.01,14.377,0.514,-2.261,,,,
496,1/23/2014 18:30,14.6099,0.01,14.3685,0.507,-3.079,,,,
497,1/23/2014 19:00,14.5983,-0.102,14.3667,0.485,-3.911,,,,
498,1/23/2014 19:30,14.596,-0.102,14.3671,0.478,-4.758,,,,
499,1/23/2014 20:00,14.5872,0.01,14.3641,0.465,-5.372,,,,
500,1/23/2014 20:30,14.5757,0.01,14.3634,0.44,-5.995,,,,
501,1/23/2014 21:00,14.5595,-0.102,14.3537,0.425,-6.626,,,,
502,1/23/2014 21:30,14.5458,-0.102,14.3444,0.415,-7.138,,,,
503,1/23/2014 22:00,14.5323,0.01,14.3374,0.4,-7.657,,,,
504,1/23/2014 22:30,14.5184,-0.102,14.3305,0.384,-8.182,,,,
505,1/23/2014 23:00,14.5138,-0.102,14.3257,0.384,-8.713,,,,
506,1/23/2014 23:30,14.5096,0.01,14.3283,0.368,-9.117,,,,
507,1/24/2014 0:00,14.5138,-0.102,14.3347,0.363,-9.662,,,,
508,1/24/2014 0:30,14.4958,0.01,14.3244,0.346,-9.937,,,,
509,1/24/2014 1:00,14.4842,-0.102,14.3112,0.349,-10.353,,,,
510,1/24/2014 1:30,14.4707,0.01,14.3016,0.34,-10.493,,,,
511,1/24/2014 2:00,14.4456,0.01,14.2822,0.327,-10.774,,,,
512,1/24/2014 2:30,14.443,-0.102,14.2832,0.319,-11.058,,,,
513,1/24/2014 3:00,14.4297,0.01,14.2764,0.304,-11.058,,,,
514,1/24/2014 3:30,14.4228,0.01,14.2726,0.297,-10.916,,,,
515,1/24/2014 4:00,14.4182,0.01,14.2626,0.309,-10.634,,,,
516,1/24/2014 4:30,14.4046,0.01,14.2533,0.299,-10.214,,,,
517,1/24/2014 5:00,14.3999,0.01,14.2475,0.302,-9.525,,,,
518,1/24/2014 5:30,14.3908,0.01,14.2352,0.309,-8.314,,,,
519,1/24/2014 6:00,14.3886,0.01,14.2328,0.31,-6.882,,,,
520,1/24/2014 6:30,14.3817,0.01,14.2247,0.312,-5.745,,,,
521,1/24/2014 7:00,14.3886,0.01,14.2266,0.324,-4.88,,,,
522,1/24/2014 7:30,14.384,0.01,14.2166,0.336,-4.152,,,,
523,1/24/2014 8:00,14.3817,0.01,14.2072,0.353,-3.792,,,,
524,1/24/2014 8:30,14.3703,0.01,14.1947,0.355,-3.553,,,,
525,1/24/2014 9:00,14.368,0.01,14.183,0.377,-3.197,,,,
526,1/24/2014 9:30,14.3863,0.01,14.1948,0.392,-2.61,,,,
527,1/24/2014 10:00,14.3748,0.01,14.174,0.414,-2.261,,,,
528,1/24/2014 10:30,14.3795,0.01,14.1677,0.439,-1.684,,,,
529,1/24/2014 11:00,14.384,0.01,14.1648,0.456,-1.341,,,,
530,1/24/2014 11:30,14.3795,0.01,14.149,0.482,-1.341,,,,
531,1/24/2014 12:00,14.3931,0.01,14.1626,0.482,-0.887,,,,
532,1/24/2014 12:30,14.3999,0.01,14.1654,0.491,-0.774,,,,
533,1/24/2014 13:00,14.3978,0.01,14.1564,0.507,-0.774,,,,
534,1/24/2014 13:30,14.4046,0.01,14.1568,0.522,-0.662,,,,
535,1/24/2014 14:00,14.3908,0.01,14.1467,0.513,-0.437,,,,
536,1/24/2014 14:30,14.3863,0.01,14.141,0.516,-0.213,,,,
537,1/24/2014 15:00,14.3817,0.01,14.1354,0.518,0.01,,,,
538,1/24/2014 15:30,14.3817,0.01,14.1381,0.512,0.563,,,,
539,1/24/2014 16:00,14.3863,0.01,14.1415,0.515,0.784,,,,
540,1/24/2014 16:30,14.3908,0.01,14.1409,0.527,1.112,,,,
541,1/24/2014 17:00,14.3863,0.01,14.1378,0.523,1.872,,,,
542,1/24/2014 17:30,14.384,0.01,14.14,0.513,2.303,,,,
543,1/24/2014 18:00,14.3795,0.01,14.1451,0.491,2.41,,,,
544,1/24/2014 18:30,14.3727,0.01,14.1487,0.467,1.33,,,,
545,1/24/2014 19:00,14.3795,0.01,14.1563,0.465,0.121,,,,
546,1/24/2014 19:30,14.3795,0.01,14.1637,0.448,-0.662,,,,
547,1/24/2014 20:00,14.3817,0.01,14.1677,0.444,-1.228,,,,
548,1/24/2014 20:30,14.3817,0.01,14.1722,0.433,-1.684,,,,
549,1/24/2014 21:00,14.3795,0.01,14.1722,0.428,-2.145,,,,
550,1/24/2014 21:30,14.3817,0.01,14.1756,0.426,-2.377,,,,
551,1/24/2014 22:00,14.3863,0.01,14.1812,0.423,-2.61,,,,
552,1/24/2014 22:30,14.384,0.01,14.1812,0.418,-2.61,,,,
553,1/24/2014 23:00,14.3795,0.01,14.183,0.404,-2.727,,,,
554,1/24/2014 23:30,14.3795,0.01,14.1847,0.4,-2.844,,,,
555,1/25/2014 0:00,14.3772,0.01,14.1847,0.394,-2.844,,,,
556,1/25/2014 0:30,14.3863,0.01,14.1925,0.397,-3.079,,,,
557,1/25/2014 1:00,14.384,0.01,14.1937,0.389,-3.316,,,,
558,1/25/2014 1:30,14.384,0.01,14.1925,0.392,-3.553,,,,
559,1/25/2014 2:00,14.384,0.01,14.1941,0.388,-3.672,,,,
560,1/25/2014 2:30,14.3772,0.01,14.189,0.384,-3.792,,,,
561,1/25/2014 3:00,14.368,0.01,14.1863,0.369,-3.911,,,,
562,1/25/2014 3:30,14.3748,0.01,14.1885,0.38,-4.393,,,,
563,1/25/2014 4:00,14.3795,0.01,14.194,0.378,-4.636,,,,
564,1/25/2014 4:30,14.368,0.01,14.1861,0.37,-4.88,,,,
565,1/25/2014 5:00,14.3703,0.01,14.1889,0.369,-5.249,,,,
566,1/25/2014 5:30,14.3657,0.01,14.1831,0.371,-5.496,,,,
567,1/25/2014 6:00,14.368,0.01,14.1888,0.364,-5.745,,,,
568,1/25/2014 6:30,14.3657,0.01,14.1859,0.365,-5.87,,,,
569,1/25/2014 7:00,14.3635,0.01,14.1876,0.356,-5.995,,,,
570,1/25/2014 7:30,14.368,0.01,14.1908,0.359,-6.246,,,,
571,1/25/2014 8:00,14.368,0.01,14.1896,0.362,-6.499,,,,
572,1/25/2014 8:30,14.3657,0.01,14.189,0.358,-6.626,,,,
573,1/25/2014 9:00,14.3612,0.01,14.189,0.347,-6.626,,,,
574,1/25/2014 9:30,14.3657,0.01,14.193,0.349,-6.754,,,,
575,1/25/2014 10:00,14.3657,0.01,14.1914,0.352,-6.626,,,,
576,1/25/2014 10:30,14.3635,0.01,14.1892,0.352,-6.12,,,,
577,1/25/2014 11:00,14.3589,0.01,14.1911,0.337,-5.249,,,,
578,1/25/2014 11:30,14.3566,0.01,14.1857,0.344,-4.031,,,,
579,1/25/2014 12:00,14.3589,0.01,14.1853,0.351,-2.261,,,,
580,1/25/2014 12:30,14.3589,0.01,14.1834,0.355,0.121,,,,
581,1/25/2014 13:00,14.3497,0.01,14.1779,0.347,2.195,,,,
582,1/25/2014 13:30,14.3452,0.01,14.1721,0.35,4.207,,,,
583,1/25/2014 14:00,14.3361,0.01,14.1618,0.352,6.166,,,,
584,1/25/2014 14:30,14.3338,0.01,14.1568,0.358,6.978,,,,
585,1/25/2014 15:00,14.3315,0.01,14.146,0.378,8.382,,,,
586,1/25/2014 15:30,14.327,0.01,14.1431,0.375,8.68,,,,
587,1/25/2014 16:00,14.327,0.01,14.1384,0.385,7.782,,,,
588,1/25/2014 16:30,14.3133,0.01,14.13,0.373,7.481,,,,
589,1/25/2014 17:00,14.3178,0.01,14.1262,0.392,7.179,,,,
590,1/25/2014 17:30,14.3178,0.01,14.1293,0.385,6.877,,,,
591,1/25/2014 18:00,14.3202,0.01,14.1312,0.386,6.37,,,,
592,1/25/2014 18:30,14.3225,0.01,14.1322,0.389,5.244,,,,
593,1/25/2014 19:00,14.3202,0.01,14.1304,0.388,3.998,,,,
594,1/25/2014 19:30,14.3247,0.01,14.1364,0.385,2.943,,,,
595,1/25/2014 20:00,14.3247,0.01,14.1367,0.384,2.088,,,,
596,1/25/2014 20:30,14.3247,0.01,14.138,0.381,1.439,,,,
597,1/25/2014 21:00,14.3225,0.01,14.138,0.376,1.003,,,,
598,1/25/2014 21:30,14.3247,0.01,14.1432,0.369,0.674,,,,
599,1/25/2014 22:00,14.3247,0.01,14.1438,0.367,0.343,,,,
600,1/25/2014 22:30,14.3247,0.01,14.1422,0.371,0.01,,,,
601,1/25/2014 23:00,14.327,0.01,14.1439,0.372,-0.102,,,,
602,1/25/2014 23:30,14.3225,0.01,14.145,0.36,0.121,,,,
603,1/26/2014 0:00,14.3247,0.01,14.1465,0.361,0.453,,,,
604,1/26/2014 0:30,14.3202,0.01,14.1438,0.357,0.784,,,,
605,1/26/2014 1:00,14.311,0.01,14.1386,0.348,1.112,,,,
606,1/26/2014 1:30,14.3087,0.01,14.1312,0.36,1.439,,,,
607,1/26/2014 2:00,14.3133,0.01,14.1368,0.357,1.656,,,,
608,1/26/2014 2:30,14.3042,0.01,14.1293,0.354,1.98,,,,
609,1/26/2014 3:00,14.2954,0.121,14.123,0.348,2.088,,,,
610,1/26/2014 3:30,14.2907,0.121,14.1186,0.347,2.088,,,,
611,1/26/2014 4:00,14.2975,0.121,14.123,0.353,2.088,,,,
612,1/26/2014 4:30,14.3138,0.232,14.1412,0.348,2.088,,,,
613,1/26/2014 5:00,14.3184,0.232,14.1467,0.346,2.303,,,,
614,1/26/2014 5:30,14.307,0.232,14.1393,0.337,2.624,,,,
615,1/26/2014 6:00,14.3072,0.343,14.141,0.334,2.517,,,,
616,1/26/2014 6:30,14.3186,0.343,14.1541,0.33,2.41,,,,
617,1/26/2014 7:00,14.3189,0.453,14.1535,0.332,2.303,,,,
618,1/26/2014 7:30,14.3189,0.453,14.1547,0.329,2.088,,,,
619,1/26/2014 8:00,14.3189,0.453,14.1513,0.337,1.872,,,,
620,1/26/2014 8:30,14.3168,0.563,14.1531,0.328,1.764,,,,
621,1/26/2014 9:00,14.3215,0.563,14.1587,0.326,1.548,,,,
622,1/26/2014 9:30,14.3284,0.674,14.1663,0.324,1.221,,,,
623,1/26/2014 10:00,14.3331,0.674,14.1657,0.336,1.112,,,,
624,1/26/2014 10:30,14.3334,0.784,14.1712,0.324,1.764,,,,
625,1/26/2014 11:00,14.3518,0.893,14.1844,0.336,3.049,,,,
626,1/26/2014 11:30,14.3657,1.003,14.2004,0.332,5.757,,,,
627,1/26/2014 12:00,14.3703,1.003,14.2075,0.326,6.268,,,,
628,1/26/2014 12:30,14.366,1.112,14.2054,0.321,5.86,,,,
629,1/26/2014 13:00,14.3731,1.221,14.2107,0.325,5.552,,,,
630,1/26/2014 13:30,14.3708,1.221,14.2079,0.326,5.45,,,,
631,1/26/2014 14:00,14.3687,1.33,14.2062,0.325,5.552,,,,
632,1/26/2014 14:30,14.3711,1.33,14.205,0.333,5.347,,,,
633,1/26/2014 15:00,14.3642,1.33,14.2047,0.318,4.831,,,,
634,1/26/2014 15:30,14.3737,1.439,14.2051,0.339,4.934,,,,
635,1/26/2014 16:00,14.3714,1.439,14.208,0.327,5.037,,,,
636,1/26/2014 16:30,14.3738,1.548,14.2098,0.329,4.934,,,,
637,1/26/2014 17:00,14.3761,1.548,14.2131,0.326,4.727,,,,
638,1/26/2014 17:30,14.3785,1.548,14.2156,0.326,4.311,,,,
639,1/26/2014 18:00,14.3832,1.656,14.2175,0.333,3.788,,,,
640,1/26/2014 18:30,14.3856,1.656,14.2256,0.319,3.155,,,,
641,1/26/2014 19:00,14.4015,1.656,14.237,0.33,2.303,,,,
642,1/26/2014 19:30,14.413,1.656,14.2491,0.328,1.548,,,,
643,1/26/2014 20:00,14.4243,1.656,14.2617,0.325,0.893,,,,
644,1/26/2014 20:30,14.431,1.548,14.2691,0.324,0.121,,,,
645,1/26/2014 21:00,14.4333,1.548,14.272,0.322,-0.662,,,,
646,1/26/2014 21:30,14.4401,1.548,14.2777,0.325,-1.341,,,,
647,1/26/2014 22:00,14.4421,1.439,14.2845,0.314,-1.799,,,,
648,1/26/2014 22:30,14.4466,1.439,14.2896,0.313,-2.145,,,,
649,1/26/2014 23:00,14.4487,1.33,14.2896,0.317,-2.61,,,,
650,1/26/2014 23:30,14.451,1.33,14.2962,0.307,-3.079,,,,
651,1/27/2014 0:00,14.4484,1.221,14.2945,0.305,-3.434,,,,
652,1/27/2014 0:30,14.453,1.221,14.2968,0.311,-3.911,,,,
653,1/27/2014 1:00,14.4504,1.112,14.2972,0.304,-4.272,,,,
654,1/27/2014 1:30,14.4504,1.112,14.2984,0.301,-4.514,,,,
655,1/27/2014 2:00,14.4503,1.003,14.2949,0.309,-4.758,,,,
656,1/27/2014 2:30,14.4503,1.003,14.2971,0.304,-4.758,,,,
657,1/27/2014 3:00,14.45,0.893,14.2988,0.299,-4.88,,,,
658,1/27/2014 3:30,14.4452,0.784,14.2965,0.293,-4.88,,,,
659,1/27/2014 4:00,14.4452,0.784,14.2959,0.295,-5.003,,,,
660,1/27/2014 4:30,14.4449,0.674,14.2938,0.299,-5.003,,,,
661,1/27/2014 5:00,14.4491,0.563,14.3022,0.289,-5.125,,,,
662,1/27/2014 5:30,14.4423,0.563,14.2948,0.291,-5.249,,,,
663,1/27/2014 6:00,14.442,0.453,14.2987,0.281,-5.372,,,,
664,1/27/2014 6:30,14.4463,0.343,14.2999,0.288,-5.62,,,,
665,1/27/2014 7:00,14.446,0.232,14.3038,0.278,-5.745,,,,
666,1/27/2014 7:30,14.4484,0.232,14.3075,0.275,-5.87,,,,
667,1/27/2014 8:00,14.4527,0.121,14.3093,0.281,-5.995,,,,
668,1/27/2014 8:30,14.4548,0.01,14.3115,0.281,-5.995,,,,
669,1/27/2014 9:00,14.4592,0.01,14.3138,0.286,-5.995,,,,
670,1/27/2014 9:30,14.4592,0.01,14.3183,0.275,-5.995,,,,
671,1/27/2014 10:00,14.4568,-0.102,14.3206,0.264,-5.995,,,,
672,1/27/2014 10:30,14.4568,-0.102,14.3228,0.259,-5.995,,,,
673,1/27/2014 11:00,14.4704,-0.102,14.3335,0.266,-6.12,,,,
674,1/27/2014 11:30,14.473,0.01,14.331,0.278,-6.626,,,,
675,1/27/2014 12:00,14.4704,-0.102,14.3305,0.273,-6.754,,,,
676,1/27/2014 12:30,14.473,0.01,14.3291,0.282,-7.01,,,,
677,1/27/2014 13:00,14.4704,-0.102,14.3291,0.276,-7.01,,,,
678,1/27/2014 13:30,14.4752,0.01,14.3276,0.291,-6.882,,,,
679,1/27/2014 14:00,14.4662,0.01,14.322,0.283,-6.626,,,,
680,1/27/2014 14:30,14.4684,0.01,14.3186,0.296,-6.882,,,,
681,1/27/2014 15:00,14.4616,0.01,14.3117,0.296,-6.882,,,,
682,1/27/2014 15:30,14.4524,0.01,14.3041,0.293,-6.626,,,,
683,1/27/2014 16:00,14.4548,0.01,14.3062,0.293,-6.626,,,,
684,1/27/2014 16:30,14.4592,0.01,14.3107,0.293,-6.626,,,,
685,1/27/2014 17:00,14.4571,0.01,14.3091,0.292,-6.499,,,,
686,1/27/2014 17:30,14.4571,0.01,14.3062,0.298,-6.626,,,,
687,1/27/2014 18:00,14.4616,0.01,14.3101,0.3,-6.754,,,,
688,1/27/2014 18:30,14.4616,0.01,14.3078,0.305,-6.754,,,,
689,1/27/2014 19:00,14.4636,-0.102,14.3117,0.301,-6.882,,,,
690,1/27/2014 19:30,14.4682,-0.102,14.3151,0.304,-7.138,,,,
691,1/27/2014 20:00,14.4662,0.01,14.3135,0.303,-7.01,,,,
692,1/27/2014 20:30,14.4639,0.01,14.3096,0.306,-6.882,,,,
693,1/27/2014 21:00,14.4659,-0.102,14.3141,0.301,-6.882,,,,
